Index,Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
3761,92383,Innovate Industries,Influencer,All Ages,30 days,YouTube,0.02,9348.00,4.68,Los Angeles,English,263,7997,10,Foodies,2/7/2021
3762,92405,NexGen Systems,Email,All Ages,30 days,Email,0.15,7150.00,7.98,Chicago,Mandarin,101,9798,10,Foodies,3/1/2021
3763,92467,Innovate Industries,Influencer,All Ages,45 days,Email,0.11,19648.00,4.53,Chicago,Spanish,943,3699,7,Foodies,5/2/2021
3764,92509,DataTech Solutions,Search,All Ages,45 days,Google Ads,0.1,17208.00,5.71,Chicago,French,758,7444,3,Foodies,6/13/2021
3765,92526,DataTech Solutions,Email,All Ages,60 days,Email,0.15,7305.00,4.02,Los Angeles,English,367,1000,10,Foodies,6/30/2021
3766,92616,Alpha Innovations,Email,All Ages,30 days,Instagram,0.02,14076.00,7.29,Chicago,Spanish,524,8712,2,Foodies,9/28/2021
3767,92672,Innovate Industries,Social Media,All Ages,15 days,YouTube,0.13,8829.00,3.45,Miami,English,893,9822,3,Foodies,11/23/2021
3768,92679,TechCorp,Influencer,All Ages,15 days,YouTube,0.01,13360.00,5.04,Chicago,Spanish,992,4383,6,Foodies,11/30/2021
3769,92684,Alpha Innovations,Display,All Ages,15 days,Instagram,0.03,19071.00,4.11,Houston,Spanish,571,6948,8,Foodies,12/5/2021
3770,92696,Alpha Innovations,Social Media,All Ages,30 days,Email,0.03,18773.00,2.25,New York,German,139,4948,3,Foodies,12/17/2021
3771,92724,TechCorp,Display,All Ages,30 days,Facebook,0.02,6753.00,4.88,Houston,German,262,6255,9,Foodies,1/14/2021
3772,92729,TechCorp,Email,All Ages,15 days,Google Ads,0.13,8459.00,4.16,Miami,Mandarin,201,1473,8,Foodies,1/19/2021
3773,92730,NexGen Systems,Display,All Ages,60 days,Instagram,0.02,5644.00,5.57,Houston,German,973,6338,4,Foodies,1/20/2021
3774,92749,TechCorp,Social Media,All Ages,15 days,Instagram,0.08,14825.00,6.83,Miami,French,873,6480,6,Foodies,2/8/2021
3775,92765,TechCorp,Email,All Ages,30 days,Google Ads,0.11,15046.00,2.18,Chicago,German,383,9951,1,Foodies,2/24/2021
3776,92792,DataTech Solutions,Influencer,All Ages,15 days,Website,0.11,7499.00,4.73,Houston,English,882,6014,3,Foodies,3/23/2021
3777,92802,DataTech Solutions,Search,All Ages,60 days,Instagram,0.02,19719.00,2.78,Chicago,Mandarin,475,1427,2,Foodies,4/2/2021
3778,92809,TechCorp,Social Media,All Ages,45 days,YouTube,0.13,13124.00,3.83,Chicago,English,657,2581,7,Foodies,4/9/2021
3779,92838,TechCorp,Email,All Ages,15 days,Google Ads,0.15,7363.00,5.28,New York,German,337,4036,8,Foodies,5/8/2021
3780,92856,DataTech Solutions,Display,All Ages,45 days,Google Ads,0.02,19227.00,6.7,Houston,Mandarin,183,1096,3,Foodies,5/26/2021
3781,92911,NexGen Systems,Search,All Ages,30 days,YouTube,0.08,9469.00,3.02,Chicago,French,369,6820,3,Foodies,7/20/2021
3782,92912,TechCorp,Email,All Ages,15 days,Facebook,0.03,15019.00,6.76,New York,English,975,1291,3,Foodies,7/21/2021
3783,92964,DataTech Solutions,Influencer,All Ages,15 days,YouTube,0.05,11900.00,3.75,Los Angeles,English,282,6492,2,Foodies,9/11/2021
3784,92982,NexGen Systems,Display,All Ages,30 days,Google Ads,0.11,7535.00,5.99,Houston,Mandarin,164,4819,6,Foodies,9/29/2021
3785,92996,NexGen Systems,Search,All Ages,60 days,Google Ads,0.07,6180.00,6.11,Houston,French,916,4691,4,Foodies,10/13/2021
3786,93093,Innovate Industries,Social Media,All Ages,30 days,Instagram,0.08,7367.00,7.94,Los Angeles,Spanish,236,1199,3,Foodies,1/18/2021
3787,93114,NexGen Systems,Display,All Ages,45 days,Google Ads,0.14,19148.00,7.13,Houston,German,999,1340,10,Foodies,2/8/2021
3788,93122,TechCorp,Social Media,All Ages,30 days,Email,0.14,9464.00,5.75,New York,German,822,7259,6,Foodies,2/16/2021
3789,93244,DataTech Solutions,Social Media,All Ages,30 days,YouTube,0.09,13633.00,5.04,Miami,Spanish,668,4769,8,Foodies,6/18/2021
3790,93264,Alpha Innovations,Influencer,All Ages,45 days,Email,0.02,17544.00,3.63,New York,Spanish,526,6465,1,Foodies,7/8/2021
3791,93276,Innovate Industries,Display,All Ages,15 days,Email,0.04,12705.00,3.23,Miami,French,557,5490,4,Foodies,7/20/2021
3792,93314,DataTech Solutions,Influencer,All Ages,60 days,Facebook,0.01,18912.00,4.62,Chicago,French,608,9829,10,Foodies,8/27/2021
3793,93347,Innovate Industries,Influencer,All Ages,45 days,Email,0.09,19238.00,5.13,Los Angeles,Mandarin,813,4206,6,Foodies,9/29/2021
3794,93390,NexGen Systems,Search,All Ages,30 days,Website,0.04,18515.00,5.67,Chicago,German,198,3776,6,Foodies,11/11/2021
3795,93409,Alpha Innovations,Search,All Ages,30 days,Email,0.08,16964.00,7.82,Los Angeles,German,807,3171,3,Foodies,11/30/2021
3796,93414,DataTech Solutions,Social Media,All Ages,30 days,Facebook,0.07,8031.00,5.13,Chicago,Spanish,462,2129,7,Foodies,12/5/2021
3797,93427,DataTech Solutions,Influencer,All Ages,30 days,Instagram,0.03,16009.00,4.52,New York,French,957,2347,4,Foodies,12/18/2021
3798,93450,Alpha Innovations,Influencer,All Ages,60 days,Google Ads,0.1,15721.00,5.84,New York,Mandarin,741,6958,10,Foodies,1/10/2021
3799,93523,NexGen Systems,Email,All Ages,45 days,Google Ads,0.02,5583.00,6,Chicago,Mandarin,538,4874,4,Foodies,3/24/2021
3800,93525,Alpha Innovations,Search,All Ages,15 days,Google Ads,0.04,9869.00,4.67,Miami,French,694,4648,2,Foodies,3/26/2021
3801,93593,Alpha Innovations,Email,All Ages,15 days,Email,0.06,16018.00,7.5,Miami,Spanish,290,5291,8,Foodies,6/2/2021
3802,93654,Innovate Industries,Search,All Ages,15 days,Email,0.09,12847.00,5.66,Houston,German,791,9509,5,Foodies,8/2/2021
3803,93664,NexGen Systems,Display,All Ages,60 days,Google Ads,0.04,9405.00,4.85,New York,French,636,8389,3,Foodies,8/12/2021
3804,93728,DataTech Solutions,Influencer,All Ages,15 days,Facebook,0.08,10770.00,4.72,New York,German,130,8748,10,Foodies,10/15/2021
3805,93766,NexGen Systems,Email,All Ages,15 days,Email,0.11,19460.00,4.35,Los Angeles,Spanish,824,9076,10,Foodies,11/22/2021
3806,93793,Innovate Industries,Email,All Ages,15 days,Instagram,0.04,19877.00,2.9,Miami,Mandarin,462,7757,2,Foodies,12/19/2021
3807,93802,Innovate Industries,Search,All Ages,45 days,Email,0.12,7411.00,7.33,New York,Mandarin,440,1043,7,Foodies,12/28/2021
3808,93803,TechCorp,Social Media,All Ages,15 days,Google Ads,0.07,19479.00,6.89,New York,French,841,9667,1,Foodies,12/29/2021
3809,93847,Alpha Innovations,Search,All Ages,15 days,Google Ads,0.02,12290.00,5.33,Miami,French,714,4358,4,Foodies,2/11/2021
3810,93851,Alpha Innovations,Display,All Ages,60 days,Instagram,0.07,19836.00,6.86,Chicago,English,970,8826,7,Foodies,2/15/2021
3811,93852,TechCorp,Social Media,All Ages,60 days,Facebook,0.07,7799.00,4.73,Miami,English,933,9182,6,Foodies,2/16/2021
3812,93872,Alpha Innovations,Influencer,All Ages,30 days,Google Ads,0.06,5110.00,4.38,Miami,French,163,6038,3,Foodies,3/8/2021
3813,93903,TechCorp,Email,All Ages,15 days,Email,0.15,14623.00,2.21,New York,Spanish,584,8138,10,Foodies,4/8/2021
3814,93949,TechCorp,Influencer,All Ages,45 days,Instagram,0.07,19787.00,7.29,Houston,Spanish,652,2877,6,Foodies,5/24/2021
3815,94012,Alpha Innovations,Social Media,All Ages,15 days,Website,0.04,19926.00,5.24,Houston,Mandarin,624,4510,10,Foodies,7/26/2021
3816,94061,Alpha Innovations,Search,All Ages,30 days,YouTube,0.01,13157.00,7.34,Chicago,French,230,4169,10,Foodies,9/13/2021
3817,94066,TechCorp,Social Media,All Ages,45 days,Facebook,0.03,19492.00,7.32,Houston,Mandarin,789,6142,9,Foodies,9/18/2021
3818,94067,NexGen Systems,Display,All Ages,30 days,Website,0.03,14992.00,5.57,Chicago,French,273,7618,8,Foodies,9/19/2021
3819,94101,Alpha Innovations,Email,All Ages,60 days,Email,0.06,10940.00,7.54,Los Angeles,Spanish,909,7180,7,Foodies,10/23/2021
3820,94127,DataTech Solutions,Influencer,All Ages,60 days,YouTube,0.05,15301.00,4.11,Chicago,German,825,3163,8,Foodies,11/18/2021
3821,94129,Alpha Innovations,Search,All Ages,45 days,Facebook,0.08,8554.00,3.89,New York,German,590,1298,4,Foodies,11/20/2021
3822,94181,DataTech Solutions,Social Media,All Ages,15 days,YouTube,0.04,17398.00,4.85,Chicago,German,152,4358,4,Foodies,1/11/2021
3823,94187,Innovate Industries,Search,All Ages,60 days,Instagram,0.12,13638.00,5.43,New York,German,168,6921,10,Foodies,1/17/2021
3824,94192,DataTech Solutions,Email,All Ages,60 days,Facebook,0.02,18279.00,2.59,Los Angeles,Mandarin,166,7480,7,Foodies,1/22/2021
3825,94200,NexGen Systems,Search,All Ages,30 days,YouTube,0.13,18966.00,5.98,Miami,Spanish,437,6089,5,Foodies,1/30/2021
3826,94239,TechCorp,Search,All Ages,45 days,Facebook,0.11,10676.00,7.87,New York,German,338,8782,2,Foodies,3/10/2021
3827,94240,Innovate Industries,Influencer,All Ages,30 days,Google Ads,0.14,9410.00,7.74,New York,French,492,5351,6,Foodies,3/11/2021
3828,94246,NexGen Systems,Social Media,All Ages,15 days,Facebook,0.05,15263.00,5.2,New York,Spanish,403,5268,7,Foodies,3/17/2021
3829,94252,Alpha Innovations,Influencer,All Ages,45 days,Email,0.13,6998.00,7.76,Houston,German,290,2702,8,Foodies,3/23/2021
3830,94256,Innovate Industries,Display,All Ages,15 days,Facebook,0.08,9019.00,2.46,Houston,Mandarin,927,4008,5,Foodies,3/27/2021
3831,94257,TechCorp,Influencer,All Ages,60 days,Email,0.02,18866.00,2.64,Miami,Spanish,490,1512,2,Foodies,3/28/2021
3832,94277,DataTech Solutions,Search,All Ages,15 days,YouTube,0.1,19054.00,4.43,Miami,English,699,7347,2,Foodies,4/17/2021
3833,94295,TechCorp,Social Media,All Ages,60 days,Email,0.11,8931.00,2.28,New York,French,992,1232,3,Foodies,5/5/2021
3834,94302,TechCorp,Email,All Ages,15 days,Facebook,0.11,7621.00,3.84,New York,French,585,2087,10,Foodies,5/12/2021
3835,94303,Innovate Industries,Display,All Ages,15 days,Email,0.05,10737.00,4.74,Los Angeles,Mandarin,174,4759,1,Foodies,5/13/2021
3836,94352,DataTech Solutions,Influencer,All Ages,15 days,Google Ads,0.12,11104.00,7.34,Miami,Spanish,625,5555,4,Foodies,7/1/2021
3837,94363,Innovate Industries,Display,All Ages,15 days,Instagram,0.12,8122.00,3.35,Miami,German,959,3626,8,Foodies,7/12/2021
3838,94368,NexGen Systems,Social Media,All Ages,45 days,Instagram,0.14,8745.00,4.91,Houston,Mandarin,347,7099,4,Foodies,7/17/2021
3839,94414,Innovate Industries,Display,All Ages,45 days,Instagram,0.08,19781.00,5.11,Chicago,German,891,4110,9,Foodies,9/1/2021
3840,94421,DataTech Solutions,Display,All Ages,15 days,Facebook,0.09,15476.00,4.72,Chicago,Spanish,739,2622,4,Foodies,9/8/2021
3841,94436,Innovate Industries,Social Media,All Ages,60 days,Instagram,0.07,17750.00,6,Miami,Spanish,348,9777,3,Foodies,9/23/2021
3842,94515,DataTech Solutions,Display,All Ages,15 days,Facebook,0.13,12589.00,4.84,Los Angeles,German,256,3042,8,Foodies,12/11/2021
3843,94525,TechCorp,Display,All Ages,15 days,YouTube,0.09,12510.00,4.05,Chicago,Mandarin,265,1194,9,Foodies,12/21/2021
3844,94597,Innovate Industries,Display,All Ages,45 days,Google Ads,0.14,8504.00,2.56,Miami,Spanish,530,3666,6,Foodies,3/3/2021
3845,94699,Alpha Innovations,Display,All Ages,30 days,YouTube,0.01,19220.00,2.63,Chicago,Spanish,733,2315,2,Foodies,6/13/2021
3846,94742,Alpha Innovations,Influencer,All Ages,30 days,Instagram,0.05,9281.00,2.3,Los Angeles,English,160,3088,3,Foodies,7/26/2021
3847,94748,DataTech Solutions,Email,All Ages,45 days,Instagram,0.03,9413.00,4.95,Chicago,Spanish,403,1350,6,Foodies,8/1/2021
3848,94794,DataTech Solutions,Search,All Ages,15 days,YouTube,0.11,5415.00,7.5,Chicago,Spanish,882,4630,5,Foodies,9/16/2021
3849,94805,Innovate Industries,Influencer,All Ages,30 days,Google Ads,0.09,17019.00,2.91,Chicago,French,430,8436,6,Foodies,9/27/2021
3850,94856,DataTech Solutions,Social Media,All Ages,15 days,Instagram,0.1,8705.00,6.75,Los Angeles,German,863,7262,8,Foodies,11/17/2021
3851,94874,TechCorp,Search,All Ages,30 days,YouTube,0.08,15978.00,6.17,Los Angeles,English,498,7657,4,Foodies,12/5/2021
3852,94891,Alpha Innovations,Influencer,All Ages,15 days,Website,0.14,5924.00,3.94,Houston,Mandarin,465,1482,8,Foodies,12/22/2021
3853,94960,Innovate Industries,Influencer,All Ages,30 days,Facebook,0.03,17408.00,2.69,New York,Mandarin,970,1396,3,Foodies,3/1/2021
3854,94963,NexGen Systems,Display,All Ages,45 days,Website,0.14,9420.00,4.46,Chicago,French,373,8645,6,Foodies,3/4/2021
3855,94977,Innovate Industries,Social Media,All Ages,30 days,Facebook,0.12,7436.00,7.16,Chicago,French,510,6730,9,Foodies,3/18/2021
3856,94998,NexGen Systems,Influencer,All Ages,60 days,Google Ads,0.08,8451.00,6.6,Houston,Spanish,697,4138,7,Foodies,4/8/2021
3857,94999,NexGen Systems,Search,All Ages,60 days,Instagram,0.07,17948.00,4.88,Los Angeles,Mandarin,847,8007,4,Foodies,4/9/2021
3858,95013,NexGen Systems,Display,All Ages,15 days,Facebook,0.07,8184.00,3.34,Miami,Mandarin,871,5864,10,Foodies,4/23/2021
3859,95026,Innovate Industries,Search,All Ages,30 days,Email,0.05,16417.00,3.21,Miami,English,333,3337,1,Foodies,5/6/2021
3860,95029,Innovate Industries,Search,All Ages,45 days,Email,0.01,9599.00,4.15,Houston,Spanish,492,7487,3,Foodies,5/9/2021
3861,95044,Innovate Industries,Search,All Ages,30 days,Facebook,0.06,10104.00,2.35,Houston,Mandarin,571,8166,8,Foodies,5/24/2021
3862,95085,Alpha Innovations,Social Media,All Ages,60 days,Email,0.08,5020.00,3.41,Houston,German,135,6368,4,Foodies,7/4/2021
3863,95100,Alpha Innovations,Email,All Ages,30 days,Google Ads,0.06,17157.00,6.73,Chicago,French,188,3705,9,Foodies,7/19/2021
3864,95121,Innovate Industries,Display,All Ages,30 days,Website,0.13,11993.00,6.18,Houston,Mandarin,799,8374,9,Foodies,8/9/2021
3865,95151,Alpha Innovations,Social Media,All Ages,60 days,Email,0.1,19601.00,3.49,Chicago,Spanish,607,8221,7,Foodies,9/8/2021
3866,95165,Alpha Innovations,Search,All Ages,30 days,YouTube,0.13,6482.00,6.68,Houston,English,500,5236,1,Foodies,9/22/2021
3867,95182,TechCorp,Search,All Ages,60 days,Facebook,0.04,7422.00,3.87,New York,German,921,6136,7,Foodies,10/9/2021
3868,95252,TechCorp,Email,All Ages,45 days,Facebook,0.14,8240.00,7.4,Houston,Mandarin,553,2028,7,Foodies,12/18/2021
3869,95267,NexGen Systems,Search,All Ages,30 days,Website,0.13,6819.00,7.89,Los Angeles,Mandarin,543,7004,3,Foodies,1/2/2021
3870,95299,Alpha Innovations,Social Media,All Ages,15 days,Facebook,0.14,12482.00,5.95,Miami,Mandarin,521,6850,8,Foodies,2/3/2021
3871,95309,TechCorp,Email,All Ages,45 days,Instagram,0.05,9711.00,4.3,Houston,French,518,1332,7,Foodies,2/13/2021
3872,95382,DataTech Solutions,Display,All Ages,45 days,Facebook,0.03,14542.00,5.73,Chicago,French,112,3893,3,Foodies,4/27/2021
3873,95387,NexGen Systems,Search,All Ages,15 days,Facebook,0.05,19575.00,5.88,Miami,Mandarin,402,8389,4,Foodies,5/2/2021
3874,95419,TechCorp,Social Media,All Ages,45 days,Google Ads,0.13,14830.00,3.61,Houston,Mandarin,185,4978,9,Foodies,6/3/2021
3875,95421,DataTech Solutions,Search,All Ages,15 days,Google Ads,0.01,11528.00,6.26,New York,Mandarin,712,1883,3,Foodies,6/5/2021
3876,95442,DataTech Solutions,Search,All Ages,45 days,Google Ads,0.15,14908.00,4.02,Los Angeles,Mandarin,232,8894,7,Foodies,6/26/2021
3877,95469,DataTech Solutions,Social Media,All Ages,30 days,Google Ads,0.02,8166.00,2.1,Miami,Mandarin,964,1383,10,Foodies,7/23/2021
3878,95489,Innovate Industries,Display,All Ages,60 days,YouTube,0.08,16350.00,6.47,New York,Spanish,451,4722,8,Foodies,8/12/2021
3879,95496,Alpha Innovations,Search,All Ages,60 days,Google Ads,0.05,5400.00,2.98,Los Angeles,English,870,6004,4,Foodies,8/19/2021
3880,95511,NexGen Systems,Influencer,All Ages,30 days,Facebook,0.15,13133.00,4.61,New York,Mandarin,641,8358,5,Foodies,9/3/2021
3881,95527,NexGen Systems,Social Media,All Ages,15 days,Instagram,0.12,16813.00,4.21,Houston,English,336,8699,10,Foodies,9/19/2021
3882,95564,Alpha Innovations,Search,All Ages,60 days,Google Ads,0.1,9905.00,7.36,Chicago,German,882,5533,7,Foodies,10/26/2021
3883,95668,Alpha Innovations,Social Media,All Ages,15 days,Website,0.15,11786.00,3.55,New York,Spanish,485,3426,9,Foodies,2/7/2021
3884,95759,Innovate Industries,Influencer,All Ages,15 days,Website,0.06,5569.00,5.33,Houston,English,929,4907,2,Foodies,5/9/2021
3885,95779,Alpha Innovations,Search,All Ages,45 days,Google Ads,0.01,6928.00,5.96,Miami,English,330,1322,9,Foodies,5/29/2021
3886,95814,Alpha Innovations,Search,All Ages,15 days,Facebook,0.07,8142.00,6.69,Houston,French,224,3877,5,Foodies,7/3/2021
3887,95820,NexGen Systems,Display,All Ages,60 days,Facebook,0.1,11662.00,4.3,Los Angeles,French,157,7332,6,Foodies,7/9/2021
3888,95833,Innovate Industries,Search,All Ages,45 days,Google Ads,0.02,16027.00,4.5,Houston,French,430,2899,8,Foodies,7/22/2021
3889,95897,Innovate Industries,Social Media,All Ages,60 days,Email,0.06,15531.00,5.08,Miami,French,145,6806,5,Foodies,9/24/2021
3890,95925,Innovate Industries,Email,All Ages,30 days,Instagram,0.03,6606.00,6.64,Miami,French,774,9870,8,Foodies,10/22/2021
3891,95964,DataTech Solutions,Email,All Ages,15 days,Email,0.07,18389.00,4.41,Miami,German,618,3316,6,Foodies,11/30/2021
3892,95977,TechCorp,Social Media,All Ages,15 days,Google Ads,0.02,5382.00,6.96,Miami,Mandarin,226,2072,9,Foodies,12/13/2021
3893,95981,TechCorp,Email,All Ages,15 days,Website,0.02,6160.00,7.39,New York,Spanish,855,6681,6,Foodies,12/17/2021
3894,96052,DataTech Solutions,Display,All Ages,45 days,YouTube,0.09,12412.00,3.49,Los Angeles,Spanish,943,3097,10,Foodies,2/26/2021
3895,96061,Alpha Innovations,Search,All Ages,15 days,Google Ads,0.11,19138.00,6.07,Los Angeles,Spanish,751,8262,3,Foodies,3/7/2021
3896,96072,DataTech Solutions,Display,All Ages,15 days,Instagram,0.06,6958.00,2.51,Miami,German,317,4172,8,Foodies,3/18/2021
3897,96078,DataTech Solutions,Email,All Ages,45 days,Website,0.02,12705.00,3.5,Miami,Mandarin,430,7542,5,Foodies,3/24/2021
3898,96087,DataTech Solutions,Influencer,All Ages,45 days,Website,0.1,11525.00,2.29,New York,English,974,3131,8,Foodies,4/2/2021
3899,96088,DataTech Solutions,Search,All Ages,30 days,Email,0.14,16016.00,7.83,Miami,English,1000,6194,5,Foodies,4/3/2021
3900,96114,TechCorp,Influencer,All Ages,60 days,YouTube,0.04,18454.00,6.69,New York,German,942,4415,3,Foodies,4/29/2021
3901,96122,DataTech Solutions,Social Media,All Ages,45 days,YouTube,0.11,18627.00,3.73,Chicago,French,658,7485,6,Foodies,5/7/2021
3902,96132,Alpha Innovations,Display,All Ages,15 days,Facebook,0.05,15253.00,7.42,Houston,Spanish,788,7930,9,Foodies,5/17/2021
3903,96141,Innovate Industries,Email,All Ages,30 days,YouTube,0.11,19387.00,2.52,Los Angeles,German,888,8367,9,Foodies,5/26/2021
3904,96144,DataTech Solutions,Email,All Ages,45 days,Google Ads,0.14,15527.00,3.26,Chicago,English,709,3454,8,Foodies,5/29/2021
3905,96151,Alpha Innovations,Email,All Ages,45 days,Website,0.14,13763.00,6.17,Houston,German,874,7640,10,Foodies,6/5/2021
3906,96161,Alpha Innovations,Influencer,All Ages,45 days,Facebook,0.12,18373.00,7.94,Los Angeles,English,481,2952,3,Foodies,6/15/2021
3907,96168,Alpha Innovations,Influencer,All Ages,60 days,Google Ads,0.06,17645.00,2.38,Houston,Spanish,774,4698,6,Foodies,6/22/2021
3908,96183,Innovate Industries,Influencer,All Ages,45 days,YouTube,0.08,7150.00,4.77,Houston,Mandarin,854,4181,9,Foodies,7/7/2021
3909,96262,Innovate Industries,Display,All Ages,30 days,Facebook,0.1,5307.00,7.62,Houston,Spanish,566,1963,8,Foodies,9/24/2021
3910,96270,NexGen Systems,Search,All Ages,60 days,Instagram,0.07,8042.00,7.54,Houston,English,481,5512,3,Foodies,10/2/2021
3911,96284,Alpha Innovations,Social Media,All Ages,30 days,Facebook,0.09,15932.00,7.93,Miami,Spanish,901,9145,6,Foodies,10/16/2021
3912,96288,NexGen Systems,Display,All Ages,15 days,Facebook,0.02,10318.00,7.51,Houston,English,998,9597,9,Foodies,10/20/2021
3913,96293,Alpha Innovations,Display,All Ages,30 days,Email,0.04,15453.00,2.81,Chicago,Spanish,732,8455,3,Foodies,10/25/2021
3914,96304,DataTech Solutions,Display,All Ages,60 days,Google Ads,0.08,17247.00,6.51,New York,Spanish,714,3175,3,Foodies,11/5/2021
3915,96312,NexGen Systems,Social Media,All Ages,30 days,YouTube,0.14,15702.00,6.47,New York,Mandarin,987,4936,9,Foodies,11/13/2021
3916,96315,DataTech Solutions,Search,All Ages,60 days,YouTube,0.13,17646.00,2.65,New York,German,440,1845,8,Foodies,11/16/2021
3917,96323,NexGen Systems,Display,All Ages,30 days,Facebook,0.07,5420.00,3.01,Los Angeles,French,345,7966,9,Foodies,11/24/2021
3918,96342,DataTech Solutions,Search,All Ages,15 days,Email,0.14,18086.00,4.14,Chicago,Mandarin,111,4786,6,Foodies,12/13/2021
3919,96343,NexGen Systems,Display,All Ages,30 days,Instagram,0.02,7859.00,7.69,Houston,French,864,4076,8,Foodies,12/14/2021
3920,96344,DataTech Solutions,Search,All Ages,15 days,Google Ads,0.07,11819.00,2.31,Miami,French,237,6703,9,Foodies,12/15/2021
